location,event,date,artist
Bern,GURTEN FESTIVAL BERN,2010-07-17,OPEN SEASON
Zurich,LIVE AT SUNSET,2010-07-17,A-HA
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-17,KATIE MELUA
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-17,COCOROSIE
