location,event,date,artist
Lausanne,FESTIVAL BACH DE LAUSANNE,2013-11-08,HUGO REYNE
Lausanne,METROPOP FESTIVAL,2013-11-08,LILLY WOOD AND THE PRICK
Pratteln,ROCK POWER FESTIVAL,2013-11-08,BONFIRE
