location,event,date,artist,genre
Geneve,FETES DE GENEVE,2015-08-07,LADY BAZAAR,
Sion,GUINNESS IRISH FESTIVAL,2015-08-07,LES FRERES GUICHEN,
Geneve,MUSIQUES EN ETE,2015-08-07,MAZALDA,
