location,event,date,artist
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-06,THE CHEMICAL BROTHERS
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-06,YOUSSOU N'DOUR
Geneve,MUSIQUES EN ETE,2007-07-06,MARC ANDRE LEGER
