location,event,date,artist,genre
Lausanne,IMPETUS FESTIVAL SUISSE,2016-04-08,AT THE DRIVE IN,
Delemont,IMPETUS FESTIVAL SUISSE,2016-04-08,OISEAUX - TEMPETE,
