location,event,date,artist,genre
Lausanne,FESTIVAL BACH DE LAUSANNE,2011-11-10,LA CHAPELLE VOCALE DE LAUSANNE,
Lausanne,METROPOP FESTIVAL,2011-11-10,MORIARTY - WATI WATIA ZOREY BAND,
