location,event,date,artist,genre
Duedingen,BAD BONN KILBI,2016-06-04,SAVAGES,
Pully,PULLY A L'HEURE DU QUEBEC,2016-06-04,ANDREA LINDSAY,
Pully,PULLY A L'HEURE DU QUEBEC,2016-06-04,LES COWBOYS FRINGANTS,
