location,event,date,artist
Le Noirmont,CHANT DU GROS,2015-09-12,AKUA NARU
Geneve,FESTIVAL DE LA BATIE,2015-09-12,THE DIVINE COMEDY (NEIL HANNON)
Carouge,MURS DU SON A CAROUGE,2015-09-12,RANDOM RAGE
