location,event,date,artist
Lausanne,FESTIVAL BACH DE LAUSANNE,2015-11-20,CHRISTINE BUSCH
Bern,FESTIVAL SAINT GHETTO,2015-11-20,NENEH CHERRY & ROCKETNUMBERNINE
