location,event,date,artist,genre
Lucerne,BLUE BALLS,2012-07-21,SOHNE / SOEHNE MANNHEIMS,
Lucerne,BLUE BALLS,2012-07-21,STEPHAN EICHER,
Geneve,FETES DE GENEVE,2012-07-21,DAJE,
Zurich,LIVE AT SUNSET,2012-07-21,JAMES MORRISON,
Nyon,PALEO FESTIVAL,2012-07-21,GARBAGE,
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2012-07-21,FRANCOIS XAVIER POIZAT,
