location,event,date,artist,genre
Thun,AM SCHLUSS,2012-07-18,MARIA DOYLE KENNEDY,
Zurich,LIVE AT SUNSET,2012-07-18,KATIE MELUA,
Geneve,MUSIQUES EN ETE,2012-07-18,ERIC LEGNINI,
Nyon,PALEO FESTIVAL,2012-07-18,THE CURE,
