location,event,date,artist,genre
Winterthur,AFRO - PFINGSTEN,2007-05-25,KAJEEM,
Lausanne,BALELEC,2007-05-25,AGORIA,
La Chaux du Milieu,CORBAK,2007-05-25,VIENNA ART ORCHESTRA,
