location,event,date,artist,genre
Winterthur,AFRO - PFINGSTEN,2014-06-07,STEFF LA CHEFFE,
Crissier,BLUES RULES CRISSIER,2014-06-07,LEO DECOUVRE LE BLUES,
La Chaux du Milieu,CORBAK,2014-06-07,YANOWSKI,
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-07,KARIM OUELLET,
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-07,LES COWBOYS FRINGANTS,
