location,event,date,artist
Etagnieres,CROC THE ROCK,2012-10-26,THE JAMBORINES
Thonon Les Bains,JAZZCONTREBAND,2012-10-26,ROBIN MCKELLE
Geneve,JAZZCONTREBAND,2012-10-26,BILL CARROTHERS
Nyon,NYON'S ON FIRE,2012-10-26,AS THEY BURN
