location,event,date,artist
Zurich,LIVE AT SUNSET,2010-07-20,NINA HAGEN
Geneve,MUSIQUES EN ETE,2010-07-20,OPERA DE CHAMBRE DE GENEVE
Nyon,PALEO FESTIVAL,2010-07-20,NTM
