location,event,date,artist,genre
Geneve,TAMBOUR BATTANT FESTIVAL,2009-11-27,DIDIER AWADI,
Geneve,TAMBOUR BATTANT FESTIVAL,2009-11-27,KRISTO NUMPUBY,
