location,event,date,artist,genre
Onex,JAZZCONTREBAND,2006-10-19,ELISABETH KONTOMANOU,
Ferney Voltaire,JAZZCONTREBAND,2006-10-19,JEAN AUSSANAIRE,
Thonon Les Bains,JAZZCONTREBAND,2006-10-19,MARIA PIA DE VITO,
