location,event,date,artist,genre
Le Noirmont,CHANT DU GROS,2013-09-07,BARCLAY JAMES HARVEST,
Lausanne,ELECTROSANNE,2013-09-07,BRODINSKI,
Lausanne,ELECTROSANNE,2013-09-07,JOHN TALABOT,
Lausanne,ELECTROSANNE,2013-09-07,MARTELO,
Lausanne,ELECTROSANNE,2013-09-07,PENDULUM,
Lausanne,ELECTROSANNE,2013-09-07,CASHMERE CAT,
Lausanne,ELECTROSANNE,2013-09-07,LAOLU,
Montreux,SEPTEMBRE MUSICAL,2013-09-07,ROYAL PHILARMONIC ORCHESTRA DE LONDRES,
Veyras en Valais,TOHU BOHU A VEYRAS,2013-09-07,THE HERBALISER,
