location,event,date,artist
Yverdon Les Bains,JAZZCONTREBAND,2009-10-24,N'RELAX
Saint Claude,JAZZCONTREBAND,2009-10-24,AHMAD MANSOUR
Geneve,JAZZCONTREBAND,2009-10-24,OLIVIER HUTMAN
Carouge,JAZZCONTREBAND,2009-10-24,BRAZUK
