location,event,date,artist
Zurich,LIVE AT SUNSET,2009-07-14,KODO
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-14,BETTYE LAVETTE
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-14,JOHN SCOFIELD
Geneve,MUSIQUES EN ETE,2009-07-14,OPERA DE CHAMBRE DE GENEVE
