location,event,date,artist,genre
Annemasse,JAZZCONTREBAND,2013-10-18,LE BOCAL,
Meyrin,JAZZCONTREBAND,2013-10-18,TITI ROBIN,
Chamonix Mont Blanc,JAZZCONTREBAND,2013-10-18,GAUTHIER TOUX,
Carouge,JAZZCONTREBAND,2013-10-18,SAMUEL HUGUENIN,
Lausanne,LAUSANNE UNDERGROUND FILM & MUSIC FESTIVAL (LUFF),2013-10-18,RAVI SHARDJA,
Lausanne,LAUSANNE UNDERGROUND FILM & MUSIC FESTIVAL (LUFF),2013-10-18,NATE YOUNG,
