location,event,date,artist,genre
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-11,JEAN MICHEL JARRE,
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-11,CHRISTIAN SCOTT,
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-11,ALLAH LAS,
