location,event,date,artist,genre
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2014-10-04,CLAUDIO RUGO,
Lausanne,HOLY GROOVE FESTIVAL,2014-10-04,HACKNEY COLLIERY BAND,
Evian Les Bains,JAZZCONTREBAND,2014-10-04,GREGORY PORTER,
Nyon,JAZZCONTREBAND,2014-10-04,ABLAYE CISSOKO,
Collonge Bellerive,JAZZCONTREBAND,2014-10-04,ANTHONY JOSEPH,
Geneve,JAZZCONTREBAND,2014-10-04,BASEL RAJOUB,
Carouge,JAZZCONTREBAND,2014-10-04,HORS PISTES,
