location,event,date,artist
Chene Bourg,BOTOX,2012-05-05,SECTEUR 226
Lausanne,FESTIVAL DE GUITARE A LAUSANNE,2012-05-05,EMILIANO LEONARDI
Bale (Basel),JAZZFESTIVAL BASEL,2012-05-05,AMADOU ET MARIAM
Thonex,LES RENCONTRES MUSICALES A THONEX,2012-05-05,HUMANITY SOUND
