location,event,date,artist,genre
Soleure,INSANE FESTIVAL,2012-10-05,NO HEAD,
Sion,JAZZCONTREBAND,2012-10-05,L'IRONIE DU SON,
Geneve,JAZZCONTREBAND,2012-10-05,INSTANT JAZZ,
Carouge,JAZZCONTREBAND,2012-10-05,MALTED MILK,
Nyon,JAZZCONTREBAND,2012-10-05,NOLOSE,
