location,event,date,artist
Zurich,CHANSONS EN STOK,2007-09-13,CLOE DU TREFLE
Le Noirmont,CHANT DU GROS,2007-09-13,DUB INC
Geneve,FESTIVAL DE LA BATIE,2007-09-13,KALABRESE AND THE RUMPELORCHESTRA
