location,event,date,artist
Lausanne,FESTIVAL BACH DE LAUSANNE,2013-11-03,LES MUSICIENS DU LOUVRE GRENOBLE / MDL G
Lausanne,JAZZ ONZE +,2013-11-03,STRATUS SUR LE PLATEAU
