location,event,date,artist,genre
Seynod,JAZZCONTREBAND,2013-10-10,RAY LEMA,
Divonne Les Bains,JAZZCONTREBAND,2013-10-10,ORPHEON CELESTA,
Lausanne,TABARNAK DE FESTIVAL,2013-10-10,BOB BISSONNETTE,
Le Lignon,VERNIER SUR ROCK,2013-10-10,DISAGONY,
