location,event,date,artist,genre
Winterthur,AFRO - PFINGSTEN,2006-06-02,TIKEN JAH FAKOLY,
Duedingen,BAD BONN KILBI,2006-06-02,THE SUBWAYS,
La Chaux du Milieu,CORBAK,2006-06-02,LOLE,
Neuchatel,FESTI NEUCH,2006-06-02,JULIETTE & THE LICKS,
Paudex,PULLY A L'HEURE DU QUEBEC,2006-06-02,CHLOE SAINTE MARIE,
