location,event,date,artist,genre
Geneve,FESTIVAL DE LA BATIE,2011-09-13,ANDRES GARCIA,
Montreux,SEPTEMBRE MUSICAL,2011-09-13,ROYAL PHILARMONIC ORCHESTRA DE LONDRES,
