location,event,date,artist,genre
Le Noirmont,CHANT DU GROS,2010-09-10,TAFTA,
Geneve,FESTIVAL DE LA BATIE,2010-09-10,HUDSON MOHAWKE,
Veytaux,SEPTEMBRE MUSICAL,2010-09-10,QUATUOR MODIGLIANI,
Villars,VILLARS DE VIVRE,2010-09-10,MICHEL JONASZ,
