location,event,date,artist,genre
Geneve,FESTIVAL DE LA BATIE,2007-09-06,AKUFEN aka MARC LECLAIR,
Geneve,FESTIVAL DE LA BATIE,2007-09-06,FANFARE DU LOUP ORCHESTRA (LE CRI DU SON),
