location,event,date,artist
Vevey,ANIMAI,2010-05-20,MELTING
La Chaux du Milieu,CORBAK,2010-05-20,LE CIRQUE DES MIRAGES
Montreux,MOTION OPENAIR,2010-05-20,DAVID GUETTA
