location,event,date,artist
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2013-10-09,URS NEUHAUS
Annemasse,JAZZCONTREBAND,2013-10-09,LE BOCAL
Annecy,JAZZCONTREBAND,2013-10-09,LES MANCHOTS
