location,event,date,artist,genre
Nyon,JAZZCONTREBAND,2010-10-23,KAMILYA JUBRAN,
Yverdon Les Bains,JAZZCONTREBAND,2010-10-23,LUNATIC TOYS,
Geneve,JAZZCONTREBAND,2010-10-23,CAROLINE JAZZ BAND,
Carouge,JAZZCONTREBAND,2010-10-23,VIRGINIE TEYCHENE,
