location,event,date,artist
Geneve,FESTIVAL DE LA BATIE,2009-09-03,HEIDI HAPPY
Vevey,SEPTEMBRE MUSICAL,2009-09-03,ORCHESTRE DE CHAMBRE DE LAUSANNE (OCL)
