location,event,date,artist
Emosson,COSMOJAZZ FESTIVAL,2015-07-26,PROFESSOR WOUASSA
Geneve,FETES DE GENEVE,2015-07-26,JETLAKES
Nyon,PALEO FESTIVAL,2015-07-26,LOUIS SCHWIZGEBEL WANG
