location,event,date,artist,genre
Geneve,MUSIQUES EN ETE,2011-08-07,MARIA JOAO PIRES,
Pregny,PREGNY ALP FESTIVAL,2011-08-07,ENSEMBLE ROMAND DE COR DES ALPES,
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2011-08-07,FLORIAN NOACK,
Porrentruy,ROCK AIR PORRENTRUY,2011-08-07,ALENKO,
