location,event,date,artist,genre
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-07-30,ERIKA STUCKY,
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-07-30,MININO GARAY,
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-07-30,HYPNOTIC BRASS ENSEMBLE,
Geneve,FETES DE GENEVE,2014-07-30,FREDY MASSAMBA,
