location,event,date,artist,genre
Soleure,INSANE FESTIVAL,2012-10-06,SCNTST,
Thonon Les Bains,JAZZCONTREBAND,2012-10-06,IBRAHIM MAALOUF,
Ferney Voltaire,JAZZCONTREBAND,2012-10-06,YARON HERMAN,
Meyrin,JAZZCONTREBAND,2012-10-06,LAURENT DE WILDE,
Collonge Bellerive,JAZZCONTREBAND,2012-10-06,THE TECHNICOLOR ORCHESTRA,
Samoens,JAZZCONTREBAND,2012-10-06,SOPHISTICATED DUKE,
Geneve,JAZZCONTREBAND,2012-10-06,DANIEL HUMAIR,
Nyon,JAZZCONTREBAND,2012-10-06,SANDRA NKAKE,
