location,event,date,artist,genre
Geneve,L'AMR AUX CROPETTES,2016-07-02,BOIRE LA CHAISE,
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-02,MUSE,
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-02,RANDY WESTON,
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-02,MAX COOPER,
Saint Gallen,OPEN AIR DE SAINT GALLEN,2016-07-02,RADIOHEAD,
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2016-07-02,STAVROZ,
