location,event,date,artist,genre
Winterthur,AFRO - PFINGSTEN,2014-06-06,OPEN SEASON,
La Chaux du Milieu,CORBAK,2014-06-06,FANNY LEEB,
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-06,DIANE TELL,
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-06,LES COWBOYS FRINGANTS,
