location,event,date,artist,genre
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2010-12-10,CHRISTIAN ZANESI,
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2010-12-10,DRAGOS TARA,
