location,event,date,artist,genre
Bulle,FRANCOMANIAS,2013-05-09,ARNO,
Geneve,MAPPING FESTIVAL,2013-05-09,YI PING YANG,
Geneve,MAPPING FESTIVAL,2013-05-09,ALEX SMOKE,
