location,event,date,artist,genre
Geneve,L'AMR AUX CROPETTES,2015-06-27,PRISME,
Cully,LAVAUX CLASSIQUE,2015-06-27,FABRIZIO CHIOVETTA,
Cully,LAVAUX CLASSIQUE,2015-06-27,STELLA SOUPPAYA,
Cully,LAVAUX CLASSIQUE,2015-06-27,NIKOLAI LUGANSKY,
Cully,LAVAUX CLASSIQUE,2015-06-27,GILLES VONSATTEL,
Pleigne,LUCELLE SONORE,2015-06-27,CATS ON TREES,
Saint Gallen,OPEN AIR DE SAINT GALLEN,2015-06-27,PLACEBO,
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2015-06-27,NIGHTMARES ON WAX,
