location,event,date,artist,genre
Geneve,MUSIQUES EN ETE,2009-08-13,ORCHESTRE DE CHAMBRE DE GENEVE,
Gampel,OPEN AIR DE GAMPEL,2009-08-13,STOCKITOWN,
