location,event,date,artist,genre
Avully,GENA FESTIVAL,2009-07-03,GURZUF,
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-03,OSCAR D'LEON,
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-03,UNDERWORLD,
