location,event,date,artist
Chene Bougeries,BIMBADABOUM FESTIVAL,2011-08-20,CHANTAL GOYA
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2011-08-20,FLEUVE CONGO
Hermance,JAZZ SUR LA PLAGE,2011-08-20,COLIN VALLON
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2011-08-20,CAMERATA ARMIN JORDAN
Gampel,OPEN AIR DE GAMPEL,2011-08-20,RUSSKAJA
Pully,PULLY FOR NOISE,2011-08-20,CROOKERS
