location,event,date,artist,genre
Meyrin,ANTIGEL,2013-02-05,LULUXPO,
Geneve,ANTIGEL,2013-02-05,TOUMANI ET SIDIKI DIABATE,
Confignon,ANTIGEL,2013-02-05,STUBBORN HEART,
