location,event,date,artist
Lausanne,METROPOP FESTIVAL,2009-11-14,PASCALE PICARD
Lausanne,METROPOP FESTIVAL,2009-11-14,THE SUBS
Lausanne,METROPOP FESTIVAL,2009-11-14,DALEK
Lausanne,METROPOP FESTIVAL,2009-11-14,MAYER HAWTHORNE
Oyonnax,TRANSVOISINES,2009-11-14,KOUMEKIAM
Reignier,TRANSVOISINES,2009-11-14,SCRATCH BANDITS CREW
