location,event,date,artist
Lausanne,FESTIVAL BACH DE LAUSANNE,2011-11-05,PAUL MC CREESH
Lausanne,JAZZ ONZE +,2011-11-05,MICHAEL JAEGER
Monthey,TRANSVOISINES,2011-11-05,TRANSGUNNER
Fontaine,TRANSVOISINES,2011-11-05,PEAU
