location,event,date,artist,genre
Geneve,L'AMR AUX CROPETTES,2015-06-26,LATIN EUROPEAN,
Cully,LAVAUX CLASSIQUE,2015-06-26,ALEXANDRE THARAUD,
Cully,LAVAUX CLASSIQUE,2015-06-26,TAMAR BERAIA,
Pleigne,LUCELLE SONORE,2015-06-26,KYO,
Saint Gallen,OPEN AIR DE SAINT GALLEN,2015-06-26,THE CHEMICAL BROTHERS,
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2015-06-26,FAKEAR,
