location,event,date,artist,genre
Fribourg,BELLUARD BOLLWERK INTERNATIONAL,2010-06-24,KLINGT ORGESTRA,
Cully,LAVAUX CLASSIQUE,2010-06-24,ROMAN TREKEL,
