location,event,date,artist,genre
Zurich,CHANSONS EN STOK,2012-09-19,NEVCHE (FREDERIC NEVCHEHIRLIAN),
Lausanne,LAUSANNE UNDERGROUND FILM & MUSIC FESTIVAL (LUFF),2012-09-19,MAJA RATKJE,
