location,event,date,artist,genre
Thun,AM SCHLUSS,2012-07-19,UNDESCOVERED SOUL,
Geneve,FETES DE GENEVE,2012-07-19,KEMAR,
Zurich,LIVE AT SUNSET,2012-07-19,LADY ANTEBELLUM,
Geneve,MUSIQUES EN ETE,2012-07-19,ANTJE WEITHAAS,
Nyon,PALEO FESTIVAL,2012-07-19,STING,
