location,event,date,artist
Geneve,JAZZ ESTIVAL - MUSIQUE EN ETE,2010-07-01,EUMIR DEODATO
Lugano,LUGANO ESTIVAL JAZZ,2010-07-01,INCOGNITO
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-01,PHIL COLLINS
