location,event,date,artist,genre
Geneve,FETES DE GENEVE,2015-07-24,BLANDINE ROBIN,
Geneve,MUSIQUES EN ETE,2015-07-24,CURTIS HARDING,
Nyon,PALEO FESTIVAL,2015-07-24,120 SECONDES PRESENTE LA SUISSE (KUCHOLL ET VEILLON),
