location,event,date,artist,genre
Thun,AM SCHLUSS,2011-07-23,MICHAEL VON DER HEIDE,
Lucerne,BLUE BALLS,2011-07-23,COCOON,
Lucerne,BLUE BALLS,2011-07-23,RAPHAEL SAADIQ,
Zurich,LIVE AT SUNSET,2011-07-23,GIANNA NANNINI,
Nyon,PALEO FESTIVAL,2011-07-23,ROBERT PLANT & THE BAND OF JOY,
