location,event,date,artist
Zurich,LIVE AT SUNSET,2008-07-14,CROWDED HOUSE
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-14,QUINCY'S 80TH ANNIVERSARY CELEBRATION
Geneve,MUSIQUES EN ETE,2008-07-14,THE NEW YORK VOICES
