location,event,date,artist,genre
Lausanne,JAZZ ONZE +,2012-11-03,AMBROSE AKINMUSIRE,
Lausanne,JAZZ ONZE +,2012-11-03,KIND & KINKY ZOO,
Montreux,MONTREUX JAZZ FESTIVAL,2012-11-03,MAURANE,
