location,event,date,artist,genre
Lucerne,BLUE BALLS,2010-07-25,JAMES MORRISON,
Zurich,LIVE AT SUNSET,2010-07-25,MARIA MENA,
Nyon,PALEO FESTIVAL,2010-07-25,INDOCHINE,
