location,event,date,artist
Bern,GURTEN FESTIVAL BERN,2007-07-19,AVRIL LAVIGNE
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-19,THE B 52's
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-19,PAOLO NUTINI
