location,event,date,artist,genre
Puidoux,BOUT D'BROUSSE,2008-08-08,SKA NERFS,
Sion,GUINNESS IRISH FESTIVAL,2008-08-08,MOVING HEARTS,
Motiers,HORS TRIBU,2008-08-08,WAKS,
Geneve,MUSIQUES EN ETE,2008-08-08,IJAHMAN (LEVI),
Pully,PULLY FOR NOISE,2008-08-08,SEBASTIEN TELLIER,
Porrentruy,ROCK AIR PORRENTRUY,2008-08-08,IZUL,
Geneve,VILLAGE TROPICAL,2008-08-08,EL PIQUETE,
