location,event,date,artist
Neuchatel,FESTI NEUCH,2014-06-13,JULIEN DORE
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-13,ISABELLE BOULAY
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-13,LYNDA LEMAY
